FID,ID,SITE_NAME,DATE, pH continuous 0475 (pH units),Conductivity 25C continuous 0473 (uS/cm),Oxygen,Temperature,Battery (vol)
1552048,A19,Aire at Fleet Weir,13/02/1996 00:00,7.3,594,85.7,4.4,13.3
1552048,A19,Aire at Fleet Weir,13/02/1996 00:30,7.31,598,85.6,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 01:00,7.31,602,86.2,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 01:30,7.32,602,85.4,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 02:00,7.31,603,86.2,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 02:30,7.32,603,86.7,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 03:00,7.32,604,86.7,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 03:30,7.33,604,87.3,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 04:00,7.33,603,87.8,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 04:30,7.33,603,87.8,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 05:00,7.33,603,88.1,4.3,13.3
1552048,A19,Aire at Fleet Weir,13/02/1996 05:30,7.33,602,88.3,4.3,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 06:00,7.33,602,88.6,4.3,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 06:30,7.33,601,88.9,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 07:00,7.32,600,88.3,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 07:30,7.32,600,89,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 08:00,7.32,600,88.8,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 08:30,7.31,599,88.4,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 09:00,7.3,600,88.4,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 09:30,7.31,603,89.1,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 10:00,7.3,605,89.2,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 10:30,7.3,609,89,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 11:00,7.3,613,88.7,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 11:30,7.29,616,88,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 12:00,7.3,618,89,4.2,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 12:30,7.3,620,88.8,4.3,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 13:00,7.29,620,88.8,4.3,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 13:30,7.29,620,88.9,4.3,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 14:00,7.3,621,89.2,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 14:30,7.3,622,89,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 15:00,7.3,623,89,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 15:30,7.3,625,89.1,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 16:00,7.3,626,88.5,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 16:30,7.3,628,88.6,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 17:00,7.3,629,87.4,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 17:30,7.3,627,87.6,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 18:00,7.31,626,87.4,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 18:30,7.3,626,87.1,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 19:00,7.31,627,87.9,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 19:30,7.3,629,86.8,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 20:00,7.29,629,86.5,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 20:30,7.29,630,86.6,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 21:00,7.3,632,86,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 21:30,7.29,633,85.2,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 22:00,7.28,633,85.5,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 22:30,7.29,633,86.5,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 23:00,7.28,634,86,4.4,13.2
1552048,A19,Aire at Fleet Weir,13/02/1996 23:30,7.28,635,84.6,4.4,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 00:00,7.27,636,84.2,4.4,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 00:30,7.27,639,82.7,4.4,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 01:00,7.27,640,83.1,4.3,13
1552048,A19,Aire at Fleet Weir,14/02/1996 01:30,7.28,643,82.9,4.3,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 02:00,7.28,644,82.4,4.3,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 02:30,7.28,645,82.7,4.3,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 03:00,7.27,643,82.8,4.3,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 03:30,7.27,641,83.9,4.2,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 04:00,7.28,641,83.2,4.2,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 04:30,7.27,638,82.3,4.2,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 05:00,7.28,636,82.2,4.2,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 05:30,7.29,634,83.3,4.1,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 06:00,7.28,634,83.5,4.1,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 06:30,7.28,634,83.6,4.1,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 07:00,7.28,634,83.9,4.1,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 07:30,7.29,636,84.1,4.1,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 08:00,7.29,637,84.4,4.1,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 08:30,7.28,636,85,4.1,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 09:00,7.29,640,84.7,4.1,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 09:30,7.29,642,84.6,4.1,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 10:00,7.29,643,85.1,4.1,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 10:30,7.29,649,85.2,4.2,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 11:00,7.29,657,84.7,4.2,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 11:30,7.29,663,85.7,4.3,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 12:00,7.28,669,85.3,4.4,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 12:30,7.27,675,85.3,4.4,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 13:00,7.27,682,84.3,4.5,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 13:30,7.27,685,84.4,4.5,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 14:00,7.27,686,84.5,4.6,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 14:30,7.27,687,84,4.6,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 15:00,7.27,688,83.5,4.6,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 15:30,7.27,690,82.9,4.6,13.2
1552048,A19,Aire at Fleet Weir,14/02/1996 16:00,7.27,694,82.4,4.6,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 16:30,7.26,695,81.8,4.6,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 17:00,7.26,695,82.1,4.5,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 17:30,7.25,697,80.9,4.5,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 18:00,7.24,697,81.2,4.5,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 18:30,7.24,697,81.1,4.5,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 19:00,7.24,695,80.5,4.4,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 19:30,7.24,695,81.8,4.4,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 20:00,7.24,695,82.7,4.4,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 20:30,7.25,695,82.6,4.3,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 21:00,7.24,698,82.1,4.3,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 21:30,7.24,700,82.2,4.3,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 22:00,7.25,704,81.9,4.3,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 22:30,7.24,707,81.7,4.3,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 23:00,7.24,710,81.4,4.3,13.1
1552048,A19,Aire at Fleet Weir,14/02/1996 23:30,7.23,713,80.1,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 00:00,7.23,716,81.4,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 00:30,7.23,719,80.6,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 01:00,7.23,723,80.1,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 01:30,7.23,726,80.4,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 02:00,7.22,730,80.3,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 02:30,7.22,734,79.7,4.4,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 03:00,7.22,736,80.3,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 03:30,7.22,737,80.3,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 04:00,7.22,738,79.6,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 04:30,7.22,741,79.5,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 05:00,7.23,741,79.3,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 05:30,7.23,741,79.7,4.4,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 06:00,7.23,741,80,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 06:30,7.24,739,80.8,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 07:00,7.24,737,81.3,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 07:30,7.26,736,80.8,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 08:00,7.26,734,80.8,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 08:30,7.27,732,81.3,4.3,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 09:00,7.29,734,82.2,4.4,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 09:30,7.29,737,81.3,4.4,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 10:00,7.29,736,81.9,4.4,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 10:30,7.29,736,81.7,4.4,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 11:00,7.29,736,81.3,4.5,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 11:30,7.3,737,81.7,4.5,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 12:00,7.31,740,81.2,4.6,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 12:30,7.32,743,82.7,4.6,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 13:00,7.33,745,82.7,4.7,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 13:30,7.34,747,83,4.8,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 14:00,7.34,747,83.2,4.8,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 14:30,7.35,748,83.5,4.8,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 15:00,7.34,752,83,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 15:30,7.35,756,82.9,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 16:00,7.35,758,82.6,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 16:30,7.35,759,82.4,4.9,13.2
1552048,A19,Aire at Fleet Weir,15/02/1996 17:00,7.35,757,81.7,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 17:30,7.34,757,81.8,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 18:00,7.34,757,80.8,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 18:30,7.33,759,80.3,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 19:00,7.32,761,79.4,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 19:30,7.33,760,79.4,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 20:00,7.34,757,80.5,4.8,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 20:30,7.33,756,79.3,4.8,13
1552048,A19,Aire at Fleet Weir,15/02/1996 21:00,7.32,756,78.5,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 21:30,7.33,755,79.1,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 22:00,7.34,754,79.6,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 22:30,7.34,756,79,4.9,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 23:00,7.33,760,77.9,5,13.1
1552048,A19,Aire at Fleet Weir,15/02/1996 23:30,7.33,765,77.4,5,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 00:00,7.32,768,76.6,5,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 00:30,7.33,771,76.3,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 01:00,7.33,772,75,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 01:30,7.32,773,75.2,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 02:00,7.33,775,75.1,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 02:30,7.32,778,74.4,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 03:00,7.3,779,72.4,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 03:30,7.29,778,72.4,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 04:00,7.3,775,72.2,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 04:30,7.28,775,71.8,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 05:00,7.26,778,71,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 05:30,7.25,784,71.8,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 06:00,7.25,789,69.2,5.1,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 06:30,7.26,796,72.5,5.2,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 07:00,7.26,800,73.6,5.2,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 07:30,7.27,800,74.8,5.2,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 08:00,7.27,799,72.9,5.3,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 08:30,7.28,803,73,5.3,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 09:00,7.28,807,73.8,5.4,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 09:30,7.28,808,73.7,5.4,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 10:00,7.3,806,75.6,5.5,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 10:30,7.32,803,75.1,5.5,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 11:00,7.33,799,76.6,5.6,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 11:30,7.33,799,76.5,5.7,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 12:00,7.33,800,76.4,5.8,13.1
1552048,A19,Aire at Fleet Weir,16/02/1996 13:00,7.32,808,104.8,6.2,15
1552048,A19,Aire at Fleet Weir,16/02/1996 13:30,7.41,812,104.7,6.3,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 14:00,7.43,814,105,6.4,15
1552048,A19,Aire at Fleet Weir,16/02/1996 14:30,7.45,809,104.5,6.4,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 15:00,7.46,816,104.5,6.4,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 15:30,7.47,814,104.1,6.4,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 16:00,7.48,808,103.9,6.3,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 16:30,7.52,806,103.8,6.3,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 17:00,7.54,803,104,6.3,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 17:30,7.54,802,103.7,6.2,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 18:00,7.55,802,103.3,6.2,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 18:30,7.58,803,103.1,6.2,15
1552048,A19,Aire at Fleet Weir,16/02/1996 19:00,7.59,806,103.4,6.1,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 19:30,7.61,810,102.5,6.1,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 20:00,7.62,811,102.2,6,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 20:30,7.65,814,102.3,6,14.9
1552048,A19,Aire at Fleet Weir,16/02/1996 21:00,7.66,817,101.9,6,14.8
1552048,A19,Aire at Fleet Weir,16/02/1996 21:30,7.66,821,101.9,6,14.8
1552048,A19,Aire at Fleet Weir,16/02/1996 22:00,7.66,823,101.5,5.9,14.8
1552048,A19,Aire at Fleet Weir,16/02/1996 22:30,7.66,823,101.5,6,14.6
1552048,A19,Aire at Fleet Weir,16/02/1996 23:00,7.66,822,101,5.9,14.8
1552048,A19,Aire at Fleet Weir,16/02/1996 23:30,7.65,815,101.1,5.9,14.8
1552048,A19,Aire at Fleet Weir,17/02/1996 00:00,7.66,809,101.3,5.9,14.8
1552048,A19,Aire at Fleet Weir,17/02/1996 00:30,7.66,802,100.9,5.9,14.8
1552048,A19,Aire at Fleet Weir,17/02/1996 01:00,7.65,796,101,5.8,14.8
1552048,A19,Aire at Fleet Weir,17/02/1996 01:30,7.65,795,100.3,5.8,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 02:00,7.65,793,101,5.7,14.8
1552048,A19,Aire at Fleet Weir,17/02/1996 02:30,7.65,795,100.6,5.7,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 03:00,7.65,797,100.6,5.7,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 03:30,7.65,797,100.7,5.7,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 04:00,7.64,795,100.4,5.6,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 04:30,7.63,792,101,5.6,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 05:00,7.63,793,101.1,5.6,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 05:30,7.63,795,101.1,5.6,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 06:00,7.64,800,101.1,5.6,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 06:30,7.64,800,101.1,5.6,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 07:00,7.64,798,101.8,5.5,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 07:30,7.64,797,101.8,5.5,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 08:00,7.63,797,101.3,5.5,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 08:30,7.63,793,101.4,5.5,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 09:00,7.63,789,101.9,5.5,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 09:30,7.63,785,102.5,5.5,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 10:00,7.64,783,102.3,5.5,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 10:30,7.64,783,102.7,5.6,14.7
1552048,A19,Aire at Fleet Weir,17/02/1996 11:00,7.64,776,102.7,5.6,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 11:30,7.65,769,103.5,5.6,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 12:00,7.64,777,103.4,5.7,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 12:30,7.65,780,103.1,5.8,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 13:00,7.64,777,103.5,5.8,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 13:30,7.64,776,103.6,5.9,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 14:00,7.65,779,103.7,6,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 14:30,7.63,783,103.8,6.1,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 15:00,7.61,790,103.5,6.2,14.3
1552048,A19,Aire at Fleet Weir,17/02/1996 15:30,7.58,794,103,6.2,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 16:00,7.59,798,103.1,6.2,14.6
1552048,A19,Aire at Fleet Weir,17/02/1996 16:30,7.56,799,103.2,6.1,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 17:00,7.55,802,101.9,6.1,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 17:30,7.54,802,102.2,6,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 18:00,7.54,800,101.9,6,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 18:30,7.53,798,102,5.9,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 19:00,7.53,798,101.7,5.9,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 19:30,7.53,795,101.3,5.9,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 20:00,7.53,791,101.4,5.9,14.4
1552048,A19,Aire at Fleet Weir,17/02/1996 20:30,7.54,787,101.6,5.8,14.3
1552048,A19,Aire at Fleet Weir,17/02/1996 21:00,7.54,782,101.1,5.8,14.4
1552048,A19,Aire at Fleet Weir,17/02/1996 21:30,7.52,779,100.6,5.8,14.5
1552048,A19,Aire at Fleet Weir,17/02/1996 22:00,7.52,778,100.5,5.8,14.4
1552048,A19,Aire at Fleet Weir,17/02/1996 22:30,7.51,778,100.5,5.8,14.4
1552048,A19,Aire at Fleet Weir,17/02/1996 23:00,7.53,779,99.9,5.9,14.4
1552048,A19,Aire at Fleet Weir,17/02/1996 23:30,7.58,780,100.3,5.9,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 00:00,7.62,781,100.6,5.9,14.4
1552048,A19,Aire at Fleet Weir,18/02/1996 00:30,7.61,780,100,6,14.5
1552048,A19,Aire at Fleet Weir,18/02/1996 01:00,7.61,781,99.7,6,14.4
1552048,A19,Aire at Fleet Weir,18/02/1996 01:30,7.6,782,100,6.1,14.4
1552048,A19,Aire at Fleet Weir,18/02/1996 02:00,7.63,780,98.8,6.1,14.4
1552048,A19,Aire at Fleet Weir,18/02/1996 02:30,7.9,774,99.3,6.1,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 03:00,8.31,772,99.3,6.1,14.4
1552048,A19,Aire at Fleet Weir,18/02/1996 03:30,8.54,759,99.4,6.1,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 04:00,7.94,748,100.3,6,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 04:30,8.24,750,100.7,6,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 05:00,8.21,742,100.3,6,14.4
1552048,A19,Aire at Fleet Weir,18/02/1996 05:30,8.2,742,99.9,6,14.4
1552048,A19,Aire at Fleet Weir,18/02/1996 06:00,8.12,756,95.6,6.1,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 06:30,7.86,766,92.5,6.2,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 07:00,7.77,755,94,6.2,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 07:30,7.73,734,95.6,6.2,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 08:00,7.71,710,96.2,6.1,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 08:30,7.72,676,98,6.1,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 09:00,7.54,660,99.8,6,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 09:30,7.5,661,100.6,5.9,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 10:00,7.51,660,101.7,5.9,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 10:30,7.51,660,102.3,5.9,14.1
1552048,A19,Aire at Fleet Weir,18/02/1996 11:00,7.51,666,102,6,14
1552048,A19,Aire at Fleet Weir,18/02/1996 11:30,7.46,668,101.2,6,14.1
1552048,A19,Aire at Fleet Weir,18/02/1996 12:00,7.42,665,100,6.1,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 12:30,7.38,656,99.3,6.1,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 13:00,7.37,632,98.7,6.1,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 13:30,7.36,603,99.1,6.2,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 14:00,7.36,569,100.2,6.1,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 14:30,7.35,549,100.2,6.1,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 15:00,7.36,543,100.5,6.1,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 15:30,7.38,541,101.3,6,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 16:00,7.38,537,102.3,5.9,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 16:30,7.38,531,103.1,5.8,14.3
1552048,A19,Aire at Fleet Weir,18/02/1996 17:00,7.38,524,102.8,5.8,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 17:30,7.38,518,103.1,5.7,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 18:00,7.38,513,103.3,5.7,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 18:30,7.37,509,103.4,5.6,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 19:00,7.39,505,104,5.6,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 19:30,7.37,502,103.5,5.6,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 20:00,7.37,497,104.2,5.6,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 20:30,7.36,496,103.8,5.5,14.1
1552048,A19,Aire at Fleet Weir,18/02/1996 21:00,7.34,497,104,5.5,13.8
1552048,A19,Aire at Fleet Weir,18/02/1996 21:30,7.34,507,104,5.5,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 22:00,7.32,513,103.5,5.5,14
1552048,A19,Aire at Fleet Weir,18/02/1996 22:30,7.33,521,102.5,5.5,14.1
1552048,A19,Aire at Fleet Weir,18/02/1996 23:00,7.32,524,102,5.5,14.2
1552048,A19,Aire at Fleet Weir,18/02/1996 23:30,7.32,527,102,5.5,14.1
1552048,A19,Aire at Fleet Weir,19/02/1996 00:00,7.33,528,102.2,5.4,14.1
1552048,A19,Aire at Fleet Weir,19/02/1996 00:30,7.34,527,102.4,5.4,14.1
1552048,A19,Aire at Fleet Weir,19/02/1996 01:00,7.35,528,102.6,5.4,14.2
1552048,A19,Aire at Fleet Weir,19/02/1996 01:30,7.35,528,102.3,5.3,14.1
1552048,A19,Aire at Fleet Weir,19/02/1996 02:00,7.35,526,102.6,5.2,14.1
